"I.D. Faena";"N° Orden";"Fecha";"Clasifica";"Código";"Cuartel/Potrero";"Cultivo";"Variedad";"Faena";"Labor";"Total Faena";"Realizada";"Total Jornadas";"Trabajador";"Usuario Login";"Usuario";"Est.Fenologico";"Forma Pago";"Estado Faena"
"38.071";"831";"10-03-2024";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"38.070";"831";"10-03-2024";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"38.069";"831";"10-03-2024";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.538";"830";"03-03-2024";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.537";"830";"03-03-2024";"EEI";"EEI 2";"14 - Ha:5.110, Pl:8360";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.536";"830";"03-03-2024";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.535";"830";"03-03-2024";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.534";"830";"03-03-2024";"EEI";"EEI 2";"10 - Ha:1.640, Pl:2685";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.533";"829";"03-03-2024";"EEI";"EEI 2";"6 - Ha:2.030, Pl:4418";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.532";"829";"03-03-2024";"EEI";"EEI 2";"5 - Ha:4.580, Pl:7494";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.531";"829";"03-03-2024";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.530";"829";"03-03-2024";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.529";"829";"03-03-2024";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"37.528";"828";"03-03-2024";"EEI";"EEI 1";"9 - Ha:6.730, Pl:14642";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Día Lab.";"Pendiente"
"37.527";"828";"03-03-2024";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Día Lab.";"Pendiente"
"37.526";"828";"03-03-2024";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Día Lab.";"Pendiente"
"37.525";"828";"03-03-2024";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Día Lab.";"Pendiente"
"37.524";"828";"03-03-2024";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Día Lab.";"Pendiente"
"37.519";"827";"03-03-2024";"EEI";"EEI 1";"8 - Ha:4.830, Pl:10585";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Confirmada"
"37.518";"827";"03-03-2024";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Confirmada"
"37.517";"827";"03-03-2024";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Confirmada"
"37.516";"827";"03-03-2024";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Confirmada"
"37.515";"827";"03-03-2024";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Confirmada"
"36.974";"826";"25-02-2024";"EEII";"EEII 2";"21 - Ha:3.190, Pl:5211";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.973";"826";"25-02-2024";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.972";"826";"25-02-2024";"EEII";"EEII 2";"19 - Ha:3.590, Pl:5867";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.971";"826";"25-02-2024";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.970";"826";"25-02-2024";"EEII";"EEII 2";"17 - Ha:3.430, Pl:7544";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.969";"826";"25-02-2024";"EEII";"EEII 2";"16 - Ha:4.900, Pl:8160";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.968";"826";"25-02-2024";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.967";"826";"25-02-2024";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.966";"825";"25-02-2024";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.965";"825";"25-02-2024";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.964";"825";"25-02-2024";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.963";"825";"25-02-2024";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.962";"825";"25-02-2024";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.961";"825";"25-02-2024";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.960";"825";"25-02-2024";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.959";"825";"25-02-2024";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.958";"825";"25-02-2024";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.957";"825";"25-02-2024";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.956";"825";"25-02-2024";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.955";"825";"25-02-2024";"EEII";"EEII 1";"11 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.954";"825";"25-02-2024";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.953";"824";"25-02-2024";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.952";"824";"25-02-2024";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.951";"824";"25-02-2024";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.950";"824";"25-02-2024";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.949";"824";"25-02-2024";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.948";"824";"25-02-2024";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.947";"824";"25-02-2024";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.946";"824";"25-02-2024";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.945";"824";"25-02-2024";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.944";"824";"25-02-2024";"EEII";"EEII 1";"8 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.943";"824";"25-02-2024";"EEII";"EEII 1";"7 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.942";"824";"25-02-2024";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.941";"824";"25-02-2024";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.940";"823";"25-02-2024";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.939";"823";"25-02-2024";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.938";"823";"25-02-2024";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.937";"823";"25-02-2024";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.936";"823";"25-02-2024";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.935";"823";"25-02-2024";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.934";"823";"25-02-2024";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.933";"823";"25-02-2024";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.932";"823";"25-02-2024";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.931";"823";"25-02-2024";"EEII";"EEII 1";"4 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.930";"823";"25-02-2024";"EEII";"EEII 1";"3 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.929";"823";"25-02-2024";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.928";"823";"25-02-2024";"EEII";"EEII 1";"1 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.850";"822";"25-02-2024";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.849";"822";"25-02-2024";"EEI";"EEI 2";"14 - Ha:5.110, Pl:8360";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.848";"822";"25-02-2024";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.847";"822";"25-02-2024";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.846";"822";"25-02-2024";"EEI";"EEI 2";"10 - Ha:1.640, Pl:2685";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.845";"821";"25-02-2024";"EEI";"EEI 2";"6 - Ha:2.030, Pl:4418";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.844";"821";"25-02-2024";"EEI";"EEI 2";"5 - Ha:4.580, Pl:7494";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.843";"821";"25-02-2024";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.842";"821";"25-02-2024";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.841";"821";"25-02-2024";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.840";"820";"25-02-2024";"EEI";"EEI 1";"9 - Ha:6.730, Pl:14642";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.839";"820";"25-02-2024";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.838";"820";"25-02-2024";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.837";"820";"25-02-2024";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.836";"820";"25-02-2024";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.835";"819";"25-02-2024";"EEI";"EEI 1";"8 - Ha:4.830, Pl:10585";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.834";"819";"25-02-2024";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.833";"819";"25-02-2024";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.832";"819";"25-02-2024";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"36.831";"819";"25-02-2024";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"56.106";"56106";"24-02-2024";"EEI";"EEI 2";"5 - Ha:4.580, Pl:7494";"Uva";"Flame";"APLICACIONES";"NO USAR  AF - 27";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Post-Cosecha";"Día Lab.";"Confirmada"
"35.960";"818";"11-02-2024";"EEII";"EEII 2";"21 - Ha:3.190, Pl:5211";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.959";"818";"11-02-2024";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.958";"818";"11-02-2024";"EEII";"EEII 2";"19 - Ha:3.590, Pl:5867";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.957";"818";"11-02-2024";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.956";"818";"11-02-2024";"EEII";"EEII 2";"17 - Ha:3.430, Pl:7544";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.955";"818";"11-02-2024";"EEII";"EEII 2";"16 - Ha:4.900, Pl:8160";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.954";"818";"11-02-2024";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.953";"818";"11-02-2024";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.952";"817";"11-02-2024";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.951";"817";"11-02-2024";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.950";"817";"11-02-2024";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.949";"817";"11-02-2024";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.948";"817";"11-02-2024";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.947";"817";"11-02-2024";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.946";"817";"11-02-2024";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.945";"817";"11-02-2024";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.944";"817";"11-02-2024";"EEII";"EEII 1";"8 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.943";"817";"11-02-2024";"EEII";"EEII 1";"7 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.942";"817";"11-02-2024";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.941";"817";"11-02-2024";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.940";"816";"11-02-2024";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.939";"816";"11-02-2024";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.938";"816";"11-02-2024";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.937";"816";"11-02-2024";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.936";"816";"11-02-2024";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.935";"816";"11-02-2024";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
"35.934";"816";"11-02-2024";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"marcelo";"";"";"Trato";"Pendiente"
